~iteration~,metric_loss,total_loss
0,0.1937575340270996,0.1937575340270996
50,0.14865869283676147,0.14865869283676147
100,0.14361807703971863,0.14361807703971863
146,0.07824230939149857,0.07824230939149857
196,0.04284839332103729,0.04284839332103729
246,0.09472416341304779,0.09472416341304779
292,0.13125988841056824,0.13125988841056824
342,-0.041925229132175446,-0.041925229132175446
392,0.09670569747686386,0.09670569747686386
438,0.054445985704660416,0.054445985704660416
488,0.11385694146156311,0.11385694146156311
538,0.013430665247142315,0.013430665247142315
584,0.11819300800561905,0.11819300800561905
634,0.16812437772750854,0.16812437772750854
684,0.034962691366672516,0.034962691366672516
730,0.02380635030567646,0.02380635030567646
780,0.09027610719203949,0.09027610719203949
830,0.10457585752010345,0.10457585752010345
876,0.056324511766433716,0.056324511766433716
926,-0.13600307703018188,-0.13600307703018188
976,0.043771542608737946,0.043771542608737946
1022,0.03338666260242462,0.03338666260242462
1072,-0.13346759974956512,-0.13346759974956512
1122,0.04557416960597038,0.04557416960597038
1168,0.09464528411626816,0.09464528411626816
1218,-0.01608549989759922,-0.01608549989759922
1268,-0.04508502408862114,-0.04508502408862114
1314,-0.06017240136861801,-0.06017240136861801
1364,0.008188778534531593,0.008188778534531593
1414,-0.0012214609887450933,-0.0012214609887450933
1460,-0.07291878759860992,-0.07291878759860992
1510,-0.07111230492591858,-0.07111230492591858
1560,-0.01758076809346676,-0.01758076809346676
1606,0.02123432233929634,0.02123432233929634
1656,0.01712694764137268,0.01712694764137268
1706,-0.14433355629444122,-0.14433355629444122
1752,0.09421863406896591,0.09421863406896591
1802,-0.11856871098279953,-0.11856871098279953
1852,-0.02758999913930893,-0.02758999913930893
1898,0.038568537682294846,0.038568537682294846
1948,-0.012149614281952381,-0.012149614281952381
1998,-0.010001130402088165,-0.010001130402088165
2044,-0.04099199175834656,-0.04099199175834656
2094,-0.00529065914452076,-0.00529065914452076
2144,-0.13728727400302887,-0.13728727400302887
2190,0.011070921085774899,0.011070921085774899
2240,-0.09376180917024612,-0.09376180917024612
2290,-0.16483570635318756,-0.16483570635318756
2336,-0.043590180575847626,-0.043590180575847626
2386,0.0668351799249649,0.0668351799249649
2436,0.0707276463508606,0.0707276463508606
2482,-0.03753983974456787,-0.03753983974456787
2532,-0.07917716354131699,-0.07917716354131699
2582,-0.022456848993897438,-0.022456848993897438
2628,-0.1808929145336151,-0.1808929145336151
2678,-0.036130890250205994,-0.036130890250205994
2728,-0.18600283563137054,-0.18600283563137054
2774,0.05569934844970703,0.05569934844970703
2824,-0.14521700143814087,-0.14521700143814087
2874,-0.08800989389419556,-0.08800989389419556
2920,-0.01420652586966753,-0.01420652586966753
2970,-0.12855713069438934,-0.12855713069438934
3020,-0.029534971341490746,-0.029534971341490746
3066,0.002884948393329978,0.002884948393329978
3116,-0.18333971500396729,-0.18333971500396729
3166,-0.11107396334409714,-0.11107396334409714
3212,0.015489965677261353,0.015489965677261353
3262,0.09096131473779678,0.09096131473779678
3312,-0.11112166941165924,-0.11112166941165924
3358,-0.10688235610723495,-0.10688235610723495
3408,-0.17366182804107666,-0.17366182804107666
3458,-0.21674756705760956,-0.21674756705760956
3504,-0.15821829438209534,-0.15821829438209534
3554,-0.05521836504340172,-0.05521836504340172
3604,-0.22334592044353485,-0.22334592044353485
3650,0.0706469863653183,0.0706469863653183
3700,-0.129322811961174,-0.129322811961174
3750,-0.11823128163814545,-0.11823128163814545
3796,-0.024850713089108467,-0.024850713089108467
3846,-0.15217922627925873,-0.15217922627925873
3896,-0.1460566222667694,-0.1460566222667694
3942,0.099059097468853,0.099059097468853
3992,-0.08337728679180145,-0.08337728679180145
4042,-0.06886138767004013,-0.06886138767004013
