~iteration~,metric_loss,total_loss
0,0.09314358234405518,0.09314358234405518
50,0.09214507043361664,0.09214507043361664
100,0.08584369719028473,0.08584369719028473
146,0.08323055505752563,0.08323055505752563
196,0.031430453062057495,0.031430453062057495
246,0.06924224644899368,0.06924224644899368
292,0.04961849004030228,0.04961849004030228
342,0.06838996708393097,0.06838996708393097
392,0.04328308254480362,0.04328308254480362
438,0.06194138154387474,0.06194138154387474
488,0.01852620765566826,0.01852620765566826
538,0.02008766494691372,0.02008766494691372
584,0.05501570552587509,0.05501570552587509
634,0.016647856682538986,0.016647856682538986
684,0.04229142889380455,0.04229142889380455
730,0.04529673978686333,0.04529673978686333
780,0.02541297674179077,0.02541297674179077
830,0.013136086985468864,0.013136086985468864
876,0.03403960168361664,0.03403960168361664
926,0.045351944863796234,0.045351944863796234
976,0.01013223733752966,0.01013223733752966
1022,0.0018007340840995312,0.0018007340840995312
1072,-0.0004726894840132445,-0.0004726894840132445
1122,0.025034286081790924,0.025034286081790924
1168,0.03533252328634262,0.03533252328634262
1218,0.035259246826171875,0.035259246826171875
1268,0.018985474482178688,0.018985474482178688
1314,0.07395008951425552,0.07395008951425552
1364,-0.004659548401832581,-0.004659548401832581
1414,-0.005252166651189327,-0.005252166651189327
1460,0.030901048332452774,0.030901048332452774
1510,-0.007027474697679281,-0.007027474697679281
1560,0.0036388575099408627,0.0036388575099408627
1606,0.016748130321502686,0.016748130321502686
1656,0.016000844538211823,0.016000844538211823
1706,0.03536141663789749,0.03536141663789749
1752,-0.005175482016056776,-0.005175482016056776
1802,0.04021302983164787,0.04021302983164787
1852,0.03316209837794304,0.03316209837794304
1898,0.00796983391046524,0.00796983391046524
1948,0.03648480400443077,0.03648480400443077
1998,0.031782254576683044,0.031782254576683044
2044,0.0528525710105896,0.0528525710105896
2094,0.0474974699318409,0.0474974699318409
2144,-0.02542400360107422,-0.02542400360107422
2190,0.041964560747146606,0.041964560747146606
2240,0.04509327933192253,0.04509327933192253
2290,0.0037850365042686462,0.0037850365042686462
2336,-0.002619953127577901,-0.002619953127577901
2386,-0.00799195934087038,-0.00799195934087038
2436,-0.08083322644233704,-0.08083322644233704
2482,0.003940310794860125,0.003940310794860125
2532,-0.014329987578094006,-0.014329987578094006
2582,-0.003083016723394394,-0.003083016723394394
2628,0.010019045323133469,0.010019045323133469
2678,0.015434824861586094,0.015434824861586094
2728,-0.003548718523234129,-0.003548718523234129
2774,0.02328571118414402,0.02328571118414402
2824,0.035715799778699875,0.035715799778699875
2874,-0.015974756330251694,-0.015974756330251694
2920,0.0004738501738756895,0.0004738501738756895
2970,-0.022641871124505997,-0.022641871124505997
3020,-0.05158984661102295,-0.05158984661102295
3066,0.04034752398729324,0.04034752398729324
3116,0.06004808470606804,0.06004808470606804
3166,0.0062062558718025684,0.0062062558718025684
3212,-0.03448314592242241,-0.03448314592242241
3262,-0.02984352968633175,-0.02984352968633175
3312,-0.01714562065899372,-0.01714562065899372
3358,-0.015956426039338112,-0.015956426039338112
3408,-0.022559605538845062,-0.022559605538845062
3458,-0.005849281791597605,-0.005849281791597605
3504,0.01757350005209446,0.01757350005209446
3554,-0.002471430227160454,-0.002471430227160454
3604,-0.00021656733588315547,-0.00021656733588315547
3650,-0.0034041721373796463,-0.0034041721373796463
3700,-0.030395472422242165,-0.030395472422242165
3750,0.022565003484487534,0.022565003484487534
