~iteration~,metric_loss,total_loss
0,0.11227027326822281,0.11227027326822281
50,0.11443088948726654,0.11443088948726654
100,0.10104548186063766,0.10104548186063766
146,0.09710254520177841,0.09710254520177841
196,0.031017208471894264,0.031017208471894264
246,0.06290240585803986,0.06290240585803986
292,0.058080196380615234,0.058080196380615234
342,0.08712238818407059,0.08712238818407059
392,0.04788851737976074,0.04788851737976074
438,0.07350185513496399,0.07350185513496399
488,0.024235257878899574,0.024235257878899574
538,0.020544035360217094,0.020544035360217094
584,0.07128749787807465,0.07128749787807465
634,0.016969237476587296,0.016969237476587296
684,0.08283621072769165,0.08283621072769165
730,0.04226376861333847,0.04226376861333847
780,0.06486791372299194,0.06486791372299194
830,0.00560467503964901,0.00560467503964901
876,0.022515537217259407,0.022515537217259407
926,0.052786439657211304,0.052786439657211304
976,-0.00289931520819664,-0.00289931520819664
1022,0.005882695317268372,0.005882695317268372
1072,-0.018793249502778053,-0.018793249502778053
1122,0.03786303102970123,0.03786303102970123
1168,0.050514861941337585,0.050514861941337585
1218,0.05858141556382179,0.05858141556382179
1268,0.008786492981016636,0.008786492981016636
1314,0.07319535315036774,0.07319535315036774
1364,-0.0019068000838160515,-0.0019068000838160515
1414,0.008462785743176937,0.008462785743176937
1460,0.03645713999867439,0.03645713999867439
1510,0.028547871857881546,0.028547871857881546
1560,0.0030396878719329834,0.0030396878719329834
1606,0.02968461625277996,0.02968461625277996
1656,0.0069315796718001366,0.0069315796718001366
1706,0.04948410391807556,0.04948410391807556
1752,-0.007727904245257378,-0.007727904245257378
1802,0.05152232199907303,0.05152232199907303
1852,0.04526829347014427,0.04526829347014427
1898,0.016109613701701164,0.016109613701701164
1948,0.011329777538776398,0.011329777538776398
1998,0.04924564063549042,0.04924564063549042
2044,0.03485288470983505,0.03485288470983505
2094,0.05637163668870926,0.05637163668870926
2144,-0.03045068494975567,-0.03045068494975567
2190,0.03024652600288391,0.03024652600288391
2240,0.033242106437683105,0.033242106437683105
2290,0.013636210933327675,0.013636210933327675
2336,0.008472573012113571,0.008472573012113571
2386,-0.03112715482711792,-0.03112715482711792
2436,-0.08045783638954163,-0.08045783638954163
2482,0.019221320748329163,0.019221320748329163
2532,0.01058254111558199,0.01058254111558199
2582,-0.06127926707267761,-0.06127926707267761
2628,0.009189487434923649,0.009189487434923649
2678,0.02762911655008793,0.02762911655008793
2728,-0.03499523922801018,-0.03499523922801018
2774,0.036044467240571976,0.036044467240571976
2824,0.036274250596761703,0.036274250596761703
2874,-0.019185654819011688,-0.019185654819011688
2920,0.006676150485873222,0.006676150485873222
2970,-0.018206847831606865,-0.018206847831606865
3020,-0.07891560345888138,-0.07891560345888138
3066,0.03544915094971657,0.03544915094971657
3116,0.07131152600049973,0.07131152600049973
3166,0.01647418551146984,0.01647418551146984
3212,-0.04915867745876312,-0.04915867745876312
3262,-0.03320259228348732,-0.03320259228348732
3312,-0.03091203235089779,-0.03091203235089779
3358,-0.013954667374491692,-0.013954667374491692
3408,-0.006004805210977793,-0.006004805210977793
3458,0.005869552027434111,0.005869552027434111
3504,0.03669719398021698,0.03669719398021698
3554,-0.013253363780677319,-0.013253363780677319
3604,0.005958863068372011,0.005958863068372011
3650,-0.03585613891482353,-0.03585613891482353
3700,-0.04049834981560707,-0.04049834981560707
3750,0.020052051171660423,0.020052051171660423
3796,-0.04648885503411293,-0.04648885503411293
3846,-0.026361314579844475,-0.026361314579844475
3896,0.007751105353236198,0.007751105353236198
3942,-0.0370708666741848,-0.0370708666741848
3992,0.06223810464143753,0.06223810464143753
4042,-0.08134979754686356,-0.08134979754686356
4088,-0.012390431016683578,-0.012390431016683578
4138,0.01714498922228813,0.01714498922228813
4188,-0.017431844025850296,-0.017431844025850296
4234,-0.03996439278125763,-0.03996439278125763
4284,-0.01512107439339161,-0.01512107439339161
4334,-0.07088867574930191,-0.07088867574930191
