~iteration~,metric_loss,total_loss
0,0.7351003885269165,0.7351003885269165
50,0.6096904277801514,0.6096904277801514
100,0.6406570076942444,0.6406570076942444
146,0.46724098920822144,0.46724098920822144
196,0.5592698454856873,0.5592698454856873
246,0.5166497826576233,0.5166497826576233
292,0.5867271423339844,0.5867271423339844
342,0.472930371761322,0.472930371761322
392,0.47699597477912903,0.47699597477912903
438,0.50471431016922,0.50471431016922
488,0.4594195783138275,0.4594195783138275
538,0.48764944076538086,0.48764944076538086
584,0.45354413986206055,0.45354413986206055
634,0.5255610346794128,0.5255610346794128
684,0.4787191152572632,0.4787191152572632
730,0.4422481060028076,0.4422481060028076
780,0.44355615973472595,0.44355615973472595
830,0.4528140723705292,0.4528140723705292
876,0.4509555995464325,0.4509555995464325
926,0.45042410492897034,0.45042410492897034
976,0.45368221402168274,0.45368221402168274
1022,0.4408092498779297,0.4408092498779297
1072,0.4769163727760315,0.4769163727760315
1122,0.455812007188797,0.455812007188797
1168,0.47069212794303894,0.47069212794303894
1218,0.544058084487915,0.544058084487915
1268,0.41102394461631775,0.41102394461631775
1314,0.4446412920951843,0.4446412920951843
1364,0.46848973631858826,0.46848973631858826
1414,0.4595809876918793,0.4595809876918793
