~iteration~,metric_loss,total_loss
0,0.0976233184337616,0.0976233184337616
50,0.09787426888942719,0.09787426888942719
100,0.09247198700904846,0.09247198700904846
146,0.09841553866863251,0.09841553866863251
196,0.02306067757308483,0.02306067757308483
246,0.05011022090911865,0.05011022090911865
292,0.05527450516819954,0.05527450516819954
342,0.07623544335365295,0.07623544335365295
392,0.048163726925849915,0.048163726925849915
438,0.050958797335624695,0.050958797335624695
488,0.026999210938811302,0.026999210938811302
538,0.018179915845394135,0.018179915845394135
584,0.05603380128741264,0.05603380128741264
634,0.029114020988345146,0.029114020988345146
684,0.04581073299050331,0.04581073299050331
730,0.04883402958512306,0.04883402958512306
780,0.03778775408864021,0.03778775408864021
830,0.01576888933777809,0.01576888933777809
876,0.022509578615427017,0.022509578615427017
926,0.04276607558131218,0.04276607558131218
976,0.0032259621657431126,0.0032259621657431126
1022,0.010909320786595345,0.010909320786595345
1072,-0.0017962022684514523,-0.0017962022684514523
1122,0.025850286707282066,0.025850286707282066
1168,0.04727223515510559,0.04727223515510559
1218,0.052001480013132095,0.052001480013132095
1268,0.02934347465634346,0.02934347465634346
1314,0.07401710003614426,0.07401710003614426
1364,-0.0009444853058084846,-0.0009444853058084846
1414,0.0025365068577229977,0.0025365068577229977
1460,0.036911338567733765,0.036911338567733765
1510,0.02160307765007019,0.02160307765007019
1560,0.008644907735288143,0.008644907735288143
1606,0.010275042615830898,0.010275042615830898
1656,-0.0029099255334585905,-0.0029099255334585905
1706,0.04339885711669922,0.04339885711669922
1752,0.0007933799060992897,0.0007933799060992897
1802,0.04624178260564804,0.04624178260564804
1852,0.04289735481142998,0.04289735481142998
1898,0.035949237644672394,0.035949237644672394
1948,0.023010415956377983,0.023010415956377983
1998,0.04472516104578972,0.04472516104578972
2044,0.03993036225438118,0.03993036225438118
2094,0.046595241874456406,0.046595241874456406
2144,-0.02230968326330185,-0.02230968326330185
2190,0.033921483904123306,0.033921483904123306
2240,0.04678291454911232,0.04678291454911232
2290,0.013534445315599442,0.013534445315599442
2336,0.010445705614984035,0.010445705614984035
2386,9.661128569860011e-05,9.661128569860011e-05
2436,-0.06267672777175903,-0.06267672777175903
2482,0.01658329740166664,0.01658329740166664
2532,0.002068029949441552,0.002068029949441552
2582,0.031060997396707535,0.031060997396707535
2628,0.007517330814152956,0.007517330814152956
2678,0.024238698184490204,0.024238698184490204
2728,-0.015601537190377712,-0.015601537190377712
2774,0.04162132367491722,0.04162132367491722
2824,0.05569790303707123,0.05569790303707123
2874,-0.013996906578540802,-0.013996906578540802
2920,0.0045282067731022835,0.0045282067731022835
2970,0.0023154765367507935,0.0023154765367507935
3020,-0.051309119910001755,-0.051309119910001755
3066,0.04088788107037544,0.04088788107037544
3116,0.06202032417058945,0.06202032417058945
3166,-0.0017671292880550027,-0.0017671292880550027
3212,-0.02328009344637394,-0.02328009344637394
3262,-0.019823690876364708,-0.019823690876364708
3312,-0.003021834883838892,-0.003021834883838892
3358,-0.021453924477100372,-0.021453924477100372
3408,-0.012591336853802204,-0.012591336853802204
3458,0.0019948845729231834,0.0019948845729231834
3504,0.0032687485218048096,0.0032687485218048096
3554,0.01007787138223648,0.01007787138223648
3604,0.009288986213505268,0.009288986213505268
