~iteration~,metric_loss,total_loss
0,0.18440787494182587,0.18440787494182587
50,0.1447886973619461,0.1447886973619461
100,0.04064267873764038,0.04064267873764038
146,0.07813407480716705,0.07813407480716705
196,0.06591953337192535,0.06591953337192535
246,0.10952142626047134,0.10952142626047134
292,0.12168899178504944,0.12168899178504944
342,-0.015602604486048222,-0.015602604486048222
392,0.09260556101799011,0.09260556101799011
438,0.084981270134449,0.084981270134449
488,0.11477606743574142,0.11477606743574142
538,0.02038116194307804,0.02038116194307804
584,0.10873621702194214,0.10873621702194214
634,0.1740412414073944,0.1740412414073944
684,0.08337494730949402,0.08337494730949402
730,0.035031843930482864,0.035031843930482864
780,0.10852054506540298,0.10852054506540298
830,0.1007469967007637,0.1007469967007637
876,0.06365930289030075,0.06365930289030075
926,-0.09463569521903992,-0.09463569521903992
976,0.07498850673437119,0.07498850673437119
1022,0.08345100283622742,0.08345100283622742
1072,-0.047097351402044296,-0.047097351402044296
1122,0.05156756937503815,0.05156756937503815
1168,0.09684836864471436,0.09684836864471436
1218,0.021349642425775528,0.021349642425775528
1268,0.014241018332540989,0.014241018332540989
1314,0.00842849351465702,0.00842849351465702
1364,0.056208837777376175,0.056208837777376175
1414,0.02847474440932274,0.02847474440932274
1460,0.006654024124145508,0.006654024124145508
1510,-0.009827328845858574,-0.009827328845858574
1560,0.01989738456904888,0.01989738456904888
1606,0.04900152236223221,0.04900152236223221
1656,0.05216936394572258,0.05216936394572258
1706,-0.15985456109046936,-0.15985456109046936
1752,0.1125478744506836,0.1125478744506836
1802,-0.04595871642231941,-0.04595871642231941
1852,0.002858042949810624,0.002858042949810624
1898,0.04613292217254639,0.04613292217254639
1948,-0.013913089409470558,-0.013913089409470558
1998,0.007025600876659155,0.007025600876659155
2044,-0.01747731864452362,-0.01747731864452362
2094,0.007559990044683218,0.007559990044683218
2144,-0.06364021450281143,-0.06364021450281143
2190,0.08390093594789505,0.08390093594789505
2240,-0.030935240909457207,-0.030935240909457207
2290,-0.09209135919809341,-0.09209135919809341
2336,-0.010671257972717285,-0.010671257972717285
2386,0.04719729349017143,0.04719729349017143
2436,0.08242384344339371,0.08242384344339371
2482,-0.004380954895168543,-0.004380954895168543
2532,0.019175976514816284,0.019175976514816284
2582,0.010604473762214184,0.010604473762214184
2628,-0.08953060954809189,-0.08953060954809189
2678,-0.02983759716153145,-0.02983759716153145
2728,-0.10272064805030823,-0.10272064805030823
2774,0.010345591232180595,0.010345591232180595
2824,-0.0643436536192894,-0.0643436536192894
2874,-0.06648281961679459,-0.06648281961679459
2920,0.024501878768205643,0.024501878768205643
2970,-0.07433591037988663,-0.07433591037988663
3020,0.04674472659826279,0.04674472659826279
3066,0.04779821261763573,0.04779821261763573
3116,-0.12201256304979324,-0.12201256304979324
3166,-0.05243965983390808,-0.05243965983390808
3212,0.031487539410591125,0.031487539410591125
3262,0.10935134440660477,0.10935134440660477
3312,-0.06234743446111679,-0.06234743446111679
3358,-0.07428591698408127,-0.07428591698408127
3408,-0.07922488451004028,-0.07922488451004028
3458,-0.07487168908119202,-0.07487168908119202
3504,-0.08146320283412933,-0.08146320283412933
3554,-0.05320654436945915,-0.05320654436945915
3604,-0.131789892911911,-0.131789892911911
3650,0.06922703236341476,0.06922703236341476
3700,-0.09977991878986359,-0.09977991878986359
3750,-0.024922966957092285,-0.024922966957092285
3796,-0.02506176382303238,-0.02506176382303238
3846,-0.06337964534759521,-0.06337964534759521
3896,-0.10540131479501724,-0.10540131479501724
3942,0.11415233463048935,0.11415233463048935
3992,-0.039520978927612305,-0.039520978927612305
4042,-0.016334449872374535,-0.016334449872374535
4088,-0.2575490474700928,-0.2575490474700928
4138,-0.1268472522497177,-0.1268472522497177
4188,0.02347322180867195,0.02347322180867195
4234,-0.03888123482465744,-0.03888123482465744
4284,-0.05840723589062691,-0.05840723589062691
4334,-0.007584400475025177,-0.007584400475025177
4380,-0.0770171731710434,-0.0770171731710434
4430,-0.044382400810718536,-0.044382400810718536
4480,-0.02197214774787426,-0.02197214774787426
4526,0.013518208637833595,0.013518208637833595
4576,-0.1960781067609787,-0.1960781067609787
4626,-0.11836960166692734,-0.11836960166692734
4672,-0.06351467221975327,-0.06351467221975327
4722,-0.20027363300323486,-0.20027363300323486
4772,-0.0671209990978241,-0.0671209990978241
4818,-0.2104502022266388,-0.2104502022266388
4868,-0.06549911946058273,-0.06549911946058273
4918,-0.10521173477172852,-0.10521173477172852
4964,0.08008639514446259,0.08008639514446259
5014,-0.09093739092350006,-0.09093739092350006
5064,-0.0144575210288167,-0.0144575210288167
5110,-0.07990862429141998,-0.07990862429141998
5160,-0.03747069835662842,-0.03747069835662842
5210,-0.2053745836019516,-0.2053745836019516
5256,-0.0968230739235878,-0.0968230739235878
5306,-0.14726470410823822,-0.14726470410823822
5356,-0.041669152677059174,-0.041669152677059174
5402,0.004857003688812256,0.004857003688812256
5452,-0.18677324056625366,-0.18677324056625366
5502,-0.12220891565084457,-0.12220891565084457
5548,-0.03799224644899368,-0.03799224644899368
5598,-0.12122474610805511,-0.12122474610805511
5648,-0.15638017654418945,-0.15638017654418945
5694,-0.05969308689236641,-0.05969308689236641
5744,-0.06185257434844971,-0.06185257434844971
5794,-0.07199352979660034,-0.07199352979660034
5840,-0.05675354227423668,-0.05675354227423668
5890,-0.020018789917230606,-0.020018789917230606
5940,-0.24061888456344604,-0.24061888456344604
