~iteration~,metric_loss,total_loss
0,0.18440787494182587,0.18440787494182587
50,0.14529484510421753,0.14529484510421753
100,0.1538146287202835,0.1538146287202835
146,0.1133478507399559,0.1133478507399559
196,0.09487311542034149,0.09487311542034149
246,0.15049992501735687,0.15049992501735687
292,0.12881408631801605,0.12881408631801605
342,0.06614497303962708,0.06614497303962708
392,0.10223006457090378,0.10223006457090378
438,0.09256089478731155,0.09256089478731155
488,0.14270207285881042,0.14270207285881042
538,0.07835997641086578,0.07835997641086578
584,0.08938656002283096,0.08938656002283096
634,0.16697470843791962,0.16697470843791962
684,0.09821934998035431,0.09821934998035431
730,0.06717664003372192,0.06717664003372192
780,0.1304553747177124,0.1304553747177124
830,0.13576507568359375,0.13576507568359375
876,0.106194868683815,0.106194868683815
926,0.08427415788173676,0.08427415788173676
976,0.06517726927995682,0.06517726927995682
1022,0.12037190049886703,0.12037190049886703
1072,0.07430992275476456,0.07430992275476456
1122,0.08608308434486389,0.08608308434486389
1168,0.1163741797208786,0.1163741797208786
1218,0.0693221315741539,0.0693221315741539
1268,0.08473803848028183,0.08473803848028183
1314,0.08127666264772415,0.08127666264772415
1364,0.10378671437501907,0.10378671437501907
1414,0.08107224851846695,0.08107224851846695
1460,0.054962433874607086,0.054962433874607086
1510,0.04921131953597069,0.04921131953597069
1560,0.06474988162517548,0.06474988162517548
1606,0.08671289682388306,0.08671289682388306
1656,0.08793071657419205,0.08793071657419205
1706,0.05122162029147148,0.05122162029147148
1752,0.12111173570156097,0.12111173570156097
1802,0.05423256754875183,0.05423256754875183
1852,0.08049326390028,0.08049326390028
1898,0.08664743602275848,0.08664743602275848
1948,0.10727127641439438,0.10727127641439438
1998,0.08067527413368225,0.08067527413368225
2044,0.06701964884996414,0.06701964884996414
2094,0.06213012710213661,0.06213012710213661
2144,0.03353109583258629,0.03353109583258629
2190,0.09971550107002258,0.09971550107002258
2240,0.059471700340509415,0.059471700340509415
2290,0.05145774036645889,0.05145774036645889
2336,0.0504729263484478,0.0504729263484478
2386,0.13089442253112793,0.13089442253112793
2436,0.09161927551031113,0.09161927551031113
2482,0.07016057521104813,0.07016057521104813
2532,0.06522351503372192,0.06522351503372192
2582,0.09195233881473541,0.09195233881473541
2628,0.014664675109088421,0.014664675109088421
2678,0.04161518067121506,0.04161518067121506
2728,0.04379740357398987,0.04379740357398987
2774,0.07699739933013916,0.07699739933013916
2824,0.0885002389550209,0.0885002389550209
2874,0.009913747198879719,0.009913747198879719
2920,0.07327158749103546,0.07327158749103546
2970,0.03820806369185448,0.03820806369185448
3020,0.0967288464307785,0.0967288464307785
3066,0.05819494277238846,0.05819494277238846
3116,0.010209592990577221,0.010209592990577221
3166,0.051684826612472534,0.051684826612472534
3212,0.11657818406820297,0.11657818406820297
3262,0.13134030997753143,0.13134030997753143
3312,0.04373469203710556,0.04373469203710556
3358,0.051003098487854004,0.051003098487854004
3408,0.02353140339255333,0.02353140339255333
3458,0.06071874499320984,0.06071874499320984
3504,0.05820102244615555,0.05820102244615555
3554,0.0626954734325409,0.0626954734325409
3604,0.04799874499440193,0.04799874499440193
3650,0.10462941229343414,0.10462941229343414
3700,0.03741374984383583,0.03741374984383583
3750,0.06126102805137634,0.06126102805137634
3796,0.06961814314126968,0.06961814314126968
3846,0.07163393497467041,0.07163393497467041
3896,0.06854607909917831,0.06854607909917831
3942,0.08428828418254852,0.08428828418254852
3992,0.08279033750295639,0.08279033750295639
4042,0.05268144980072975,0.05268144980072975
4088,0.0,0.0
4138,0.05362121760845184,0.05362121760845184
4188,0.06329468637704849,0.06329468637704849
4234,0.030231669545173645,0.030231669545173645
4284,0.0434623546898365,0.0434623546898365
4334,0.08088034391403198,0.08088034391403198
4380,0.05367187783122063,0.05367187783122063
4430,0.05841023847460747,0.05841023847460747
4480,0.05876005440950394,0.05876005440950394
4526,0.07059340924024582,0.07059340924024582
4576,0.02461458183825016,0.02461458183825016
4626,0.03396514803171158,0.03396514803171158
4672,0.04727492853999138,0.04727492853999138
4722,0.005035956855863333,0.005035956855863333
4772,0.06384453177452087,0.06384453177452087
4818,0.018148496747016907,0.018148496747016907
4868,0.046891696751117706,0.046891696751117706
4918,0.06498542428016663,0.06498542428016663
4964,0.07242540270090103,0.07242540270090103
5014,0.03537484258413315,0.03537484258413315
5064,0.0829872414469719,0.0829872414469719
5110,0.02810749039053917,0.02810749039053917
5160,0.043561339378356934,0.043561339378356934
5210,0.0032886310946196318,0.0032886310946196318
5256,0.03681175038218498,0.03681175038218498
5306,0.04554106667637825,0.04554106667637825
5356,0.04585469141602516,0.04585469141602516
5402,0.0646541491150856,0.0646541491150856
5452,0.011381059885025024,0.011381059885025024
5502,0.04576616361737251,0.04576616361737251
5548,0.08604536205530167,0.08604536205530167
5598,0.03447064757347107,0.03447064757347107
5648,0.010729340836405754,0.010729340836405754
5694,0.03058800660073757,0.03058800660073757
5744,0.04994426667690277,0.04994426667690277
5794,0.038171786814928055,0.038171786814928055
5840,0.08521708101034164,0.08521708101034164
5890,0.051434218883514404,0.051434218883514404
5940,0.027367206290364265,0.027367206290364265
5986,0.07183665037155151,0.07183665037155151
6036,0.024304740130901337,0.024304740130901337
6086,0.01758587174117565,0.01758587174117565
6132,0.06892790645360947,0.06892790645360947
6182,0.026481058448553085,0.026481058448553085
6232,0.08638081699609756,0.08638081699609756
6278,0.042123619467020035,0.042123619467020035
6328,0.023316677659749985,0.023316677659749985
6378,0.11651939153671265,0.11651939153671265
6424,0.026796750724315643,0.026796750724315643
6474,0.061906181275844574,0.061906181275844574
6524,0.1226775273680687,0.1226775273680687
