~iteration~,metric_loss,total_loss
0,0.10727738589048386,0.10727738589048386
50,0.07265464216470718,0.07265464216470718
100,0.028497032821178436,0.028497032821178436
146,0.09073631465435028,0.09073631465435028
196,0.026740705594420433,0.026740705594420433
246,0.014933609403669834,0.014933609403669834
292,0.04770449921488762,0.04770449921488762
342,0.03204544633626938,0.03204544633626938
392,0.00441403454169631,0.00441403454169631
438,0.05021655187010765,0.05021655187010765
488,0.01855059154331684,0.01855059154331684
538,0.005880482494831085,0.005880482494831085
584,0.04021099954843521,0.04021099954843521
634,0.013215572573244572,0.013215572573244572
684,0.013484152033925056,0.013484152033925056
730,0.004254482686519623,0.004254482686519623
780,0.00247436435893178,0.00247436435893178
830,-0.000486713950522244,-0.000486713950522244
876,0.025339435786008835,0.025339435786008835
926,0.0651082769036293,0.0651082769036293
976,0.009048339910805225,0.009048339910805225
1022,0.012104183435440063,0.012104183435440063
1072,0.0006488386425189674,0.0006488386425189674
1122,0.005144171416759491,0.005144171416759491
1168,0.026272190734744072,0.026272190734744072
1218,0.01071855891495943,0.01071855891495943
1268,0.014291227795183659,0.014291227795183659
1314,0.013981562107801437,0.013981562107801437
1364,0.0033499274868518114,0.0033499274868518114
1414,0.009779579006135464,0.009779579006135464
1460,0.004405949264764786,0.004405949264764786
1510,0.021900903433561325,0.021900903433561325
1560,0.0015925356419757009,0.0015925356419757009
1606,0.0052053374238312244,0.0052053374238312244
1656,0.004057105164974928,0.004057105164974928
1706,0.03622297942638397,0.03622297942638397
1752,0.0010876442538574338,0.0010876442538574338
1802,0.020049933344125748,0.020049933344125748
1852,0.014170924201607704,0.014170924201607704
1898,0.0034306668676435947,0.0034306668676435947
1948,0.004251259379088879,0.004251259379088879
1998,0.012561063282191753,0.012561063282191753
2044,0.011802854016423225,0.011802854016423225
2094,0.01935717836022377,0.01935717836022377
2144,-0.0020646178163588047,-0.0020646178163588047
2190,0.008637490682303905,0.008637490682303905
2240,0.008083398453891277,0.008083398453891277
2290,0.002154945395886898,0.002154945395886898
2336,0.012363152578473091,0.012363152578473091
2386,0.0029371692799031734,0.0029371692799031734
2436,-0.0046562617644667625,-0.0046562617644667625
2482,0.002540556713938713,0.002540556713938713
2532,-0.00022631623141933233,-0.00022631623141933233
2582,0.01261121965944767,0.01261121965944767
2628,0.0014252262189984322,0.0014252262189984322
2678,0.004842844791710377,0.004842844791710377
2728,-0.0029001326765865088,-0.0029001326765865088
2774,0.021943349391222,0.021943349391222
2824,0.009400613605976105,0.009400613605976105
2874,-0.000635963340755552,-0.000635963340755552
2920,0.0003851460060104728,0.0003851460060104728
2970,0.0033311292063444853,0.0033311292063444853
3020,-0.0015994154382497072,-0.0015994154382497072
3066,0.01681479625403881,0.01681479625403881
3116,0.008672589436173439,0.008672589436173439
3166,0.01587017811834812,0.01587017811834812
3212,-0.004093441180884838,-0.004093441180884838
3262,-0.0014338745968416333,-0.0014338745968416333
3312,-0.00013079421478323638,-0.00013079421478323638
3358,0.01227033231407404,0.01227033231407404
3408,-0.002394268522039056,-0.002394268522039056
3458,0.011178774759173393,0.011178774759173393
3504,0.001956685446202755,0.001956685446202755
3554,0.009746599942445755,0.009746599942445755
3604,0.01065718661993742,0.01065718661993742
3650,0.01304910983890295,0.01304910983890295
3700,0.0036755043547600508,0.0036755043547600508
3750,0.006784996949136257,0.006784996949136257
3796,0.0063357301987707615,0.0063357301987707615
3846,0.00041497498750686646,0.00041497498750686646
3896,0.010229373350739479,0.010229373350739479
3942,-0.0022088177502155304,-0.0022088177502155304
3992,0.029688728973269463,0.029688728973269463
4042,0.020313985645771027,0.020313985645771027
4088,0.002234016777947545,0.002234016777947545
4138,0.008250911720097065,0.008250911720097065
4188,-0.0032388491090387106,-0.0032388491090387106
4234,-0.0022686319425702095,-0.0022686319425702095
4284,0.004605637863278389,0.004605637863278389
4334,-0.005891585722565651,-0.005891585722565651
4380,0.004606885369867086,0.004606885369867086
4430,0.00830506719648838,0.00830506719648838
4480,0.011103102006018162,0.011103102006018162
4526,-0.001905704033561051,-0.001905704033561051
4576,0.002303782384842634,0.002303782384842634
4626,-1.3669619875145145e-05,-1.3669619875145145e-05
4672,-0.0005481715779751539,-0.0005481715779751539
4722,0.0065454584546387196,0.0065454584546387196
4772,-0.003273394890129566,-0.003273394890129566
4818,9.520418097963557e-05,9.520418097963557e-05
4868,-0.0003562294295988977,-0.0003562294295988977
4918,0.006342086475342512,0.006342086475342512
